,state_code,district_code,block_code,state_name,district_name,block_name,finyear,rejected,total,invalid
273,2,203,203015,ANDHRA PRADESH,VISAKHAPATANAM,Golugonda,20.0,11244,258160,0
274,2,203,203016,ANDHRA PRADESH,VISAKHAPATANAM,Nathavaram,18.0,0,176652,0
275,2,203,203016,ANDHRA PRADESH,VISAKHAPATANAM,Nathavaram,19.0,8374,204434,0
276,2,203,203016,ANDHRA PRADESH,VISAKHAPATANAM,Nathavaram,20.0,19588,347074,0
277,2,203,203017,ANDHRA PRADESH,VISAKHAPATANAM,Narsipatnam,18.0,0,100607,0
278,2,203,203017,ANDHRA PRADESH,VISAKHAPATANAM,Narsipatnam,19.0,6118,124750,0
279,2,203,203017,ANDHRA PRADESH,VISAKHAPATANAM,Narsipatnam,20.0,4552,157818,0
280,2,203,203018,ANDHRA PRADESH,VISAKHAPATANAM,Rolugunta,18.0,0,155603,0
281,2,203,203018,ANDHRA PRADESH,VISAKHAPATANAM,Rolugunta,19.0,13708,230644,0
282,2,203,203018,ANDHRA PRADESH,VISAKHAPATANAM,Rolugunta,20.0,21430,277122,0
283,2,203,203019,ANDHRA PRADESH,VISAKHAPATANAM,Ravikamatham,18.0,0,158793,0
284,2,203,203019,ANDHRA PRADESH,VISAKHAPATANAM,Ravikamatham,19.0,9031,200039,0
285,2,203,203019,ANDHRA PRADESH,VISAKHAPATANAM,Ravikamatham,20.0,7046,262720,0
286,2,203,203020,ANDHRA PRADESH,VISAKHAPATANAM,Butchayyapeta,18.0,0,147970,0
287,2,203,203020,ANDHRA PRADESH,VISAKHAPATANAM,Butchayyapeta,19.0,4421,174876,0
288,2,203,203020,ANDHRA PRADESH,VISAKHAPATANAM,Butchayyapeta,20.0,4310,225276,0
289,2,203,203021,ANDHRA PRADESH,VISAKHAPATANAM,Chodavaram,18.0,0,90705,0
290,2,203,203021,ANDHRA PRADESH,VISAKHAPATANAM,Chodavaram,19.0,5131,116693,0
291,2,203,203021,ANDHRA PRADESH,VISAKHAPATANAM,Chodavaram,20.0,3602,158944,0
292,2,203,203022,ANDHRA PRADESH,VISAKHAPATANAM,K Kotapadu,18.0,0,150552,0
293,2,203,203022,ANDHRA PRADESH,VISAKHAPATANAM,K Kotapadu,19.0,5055,164046,0
294,2,203,203022,ANDHRA PRADESH,VISAKHAPATANAM,K Kotapadu,20.0,3376,214718,0
295,2,203,203023,ANDHRA PRADESH,VISAKHAPATANAM,Sabbavaram,18.0,0,93552,0
296,2,203,203023,ANDHRA PRADESH,VISAKHAPATANAM,Sabbavaram,19.0,4734,112644,0
297,2,203,203023,ANDHRA PRADESH,VISAKHAPATANAM,Sabbavaram,20.0,1302,166724,0
298,2,203,203024,ANDHRA PRADESH,VISAKHAPATANAM,Pendurthi,18.0,0,41765,0
299,2,203,203024,ANDHRA PRADESH,VISAKHAPATANAM,Pendurthi,19.0,3883,68624,0
300,2,203,203024,ANDHRA PRADESH,VISAKHAPATANAM,Pendurthi,20.0,1954,89402,0
301,2,203,203025,ANDHRA PRADESH,VISAKHAPATANAM,Anandapuram,18.0,0,129669,0
302,2,203,203025,ANDHRA PRADESH,VISAKHAPATANAM,Anandapuram,19.0,6068,162452,0
303,2,203,203025,ANDHRA PRADESH,VISAKHAPATANAM,Anandapuram,20.0,7212,214922,0
304,2,203,203026,ANDHRA PRADESH,VISAKHAPATANAM,Padmanabham,18.0,0,119255,0
305,2,203,203026,ANDHRA PRADESH,VISAKHAPATANAM,Padmanabham,19.0,5521,150147,0
306,2,203,203026,ANDHRA PRADESH,VISAKHAPATANAM,Padmanabham,20.0,8802,218748,0
307,2,203,203027,ANDHRA PRADESH,VISAKHAPATANAM,Bheemunipatnam,18.0,0,66027,0
308,2,203,203027,ANDHRA PRADESH,VISAKHAPATANAM,Bheemunipatnam,19.0,4029,78024,0
309,2,203,203027,ANDHRA PRADESH,VISAKHAPATANAM,Bheemunipatnam,20.0,7046,100136,0
310,2,203,203032,ANDHRA PRADESH,VISAKHAPATANAM,Paravada,18.0,0,31403,0
311,2,203,203032,ANDHRA PRADESH,VISAKHAPATANAM,Paravada,19.0,1509,38099,0
312,2,203,203032,ANDHRA PRADESH,VISAKHAPATANAM,Paravada,20.0,858,47520,0
313,2,203,203033,ANDHRA PRADESH,VISAKHAPATANAM,Anakapalli,18.0,0,139824,0
314,2,203,203033,ANDHRA PRADESH,VISAKHAPATANAM,Anakapalli,19.0,6246,163235,0
315,2,203,203033,ANDHRA PRADESH,VISAKHAPATANAM,Anakapalli,20.0,1442,234520,0
316,2,203,203034,ANDHRA PRADESH,VISAKHAPATANAM,Munagapaka,18.0,0,75213,0
317,2,203,203034,ANDHRA PRADESH,VISAKHAPATANAM,Munagapaka,19.0,2590,94139,0
318,2,203,203034,ANDHRA PRADESH,VISAKHAPATANAM,Munagapaka,20.0,2374,117414,0
319,2,203,203035,ANDHRA PRADESH,VISAKHAPATANAM,Kasimkota,18.0,0,108183,0
320,2,203,203035,ANDHRA PRADESH,VISAKHAPATANAM,Kasimkota,19.0,4860,134738,0
321,2,203,203035,ANDHRA PRADESH,VISAKHAPATANAM,Kasimkota,20.0,5610,192114,0
322,2,203,203036,ANDHRA PRADESH,VISAKHAPATANAM,Makavarapalem,18.0,0,192032,0
323,2,203,203036,ANDHRA PRADESH,VISAKHAPATANAM,Makavarapalem,19.0,14152,283346,0
324,2,203,203036,ANDHRA PRADESH,VISAKHAPATANAM,Makavarapalem,20.0,9396,375610,0
325,2,203,203037,ANDHRA PRADESH,VISAKHAPATANAM,Kotauratla,18.0,0,172415,0
326,2,203,203037,ANDHRA PRADESH,VISAKHAPATANAM,Kotauratla,19.0,10497,216173,0
327,2,203,203037,ANDHRA PRADESH,VISAKHAPATANAM,Kotauratla,20.0,10400,271398,0
328,2,203,203038,ANDHRA PRADESH,VISAKHAPATANAM,Payakaraopeta,18.0,0,59222,0
329,2,203,203038,ANDHRA PRADESH,VISAKHAPATANAM,Payakaraopeta,19.0,2453,65204,0
330,2,203,203038,ANDHRA PRADESH,VISAKHAPATANAM,Payakaraopeta,20.0,9462,98364,0
331,2,203,203039,ANDHRA PRADESH,VISAKHAPATANAM,Nakkapalli,18.0,0,149724,0
332,2,203,203039,ANDHRA PRADESH,VISAKHAPATANAM,Nakkapalli,19.0,6545,191740,0
333,2,203,203039,ANDHRA PRADESH,VISAKHAPATANAM,Nakkapalli,20.0,7710,258222,0
334,2,203,203040,ANDHRA PRADESH,VISAKHAPATANAM,S Rayavaram,18.0,0,125783,0
335,2,203,203040,ANDHRA PRADESH,VISAKHAPATANAM,S Rayavaram,19.0,6682,177813,0
336,2,203,203040,ANDHRA PRADESH,VISAKHAPATANAM,S Rayavaram,20.0,5778,238658,0
337,2,203,203041,ANDHRA PRADESH,VISAKHAPATANAM,Yelamanchili,18.0,0,70590,0
338,2,203,203041,ANDHRA PRADESH,VISAKHAPATANAM,Yelamanchili,19.0,1383,79127,0
339,2,203,203041,ANDHRA PRADESH,VISAKHAPATANAM,Yelamanchili,20.0,2944,97156,0
340,2,203,203042,ANDHRA PRADESH,VISAKHAPATANAM,Rambilli,18.0,0,83303,0
341,2,203,203042,ANDHRA PRADESH,VISAKHAPATANAM,Rambilli,19.0,2845,98190,0
342,2,203,203042,ANDHRA PRADESH,VISAKHAPATANAM,Rambilli,20.0,4144,116494,0
343,2,203,203043,ANDHRA PRADESH,VISAKHAPATANAM,Atchutapuram,18.0,0,27209,0
344,2,203,203043,ANDHRA PRADESH,VISAKHAPATANAM,Atchutapuram,19.0,1065,33462,0
345,2,203,203043,ANDHRA PRADESH,VISAKHAPATANAM,Atchutapuram,20.0,1596,50870,0
346,2,204,204001,ANDHRA PRADESH,EAST GODAVARI,Maredumilli,18.0,0,47042,0
347,2,204,204001,ANDHRA PRADESH,EAST GODAVARI,Maredumilli,19.0,1204,43077,0
348,2,204,204001,ANDHRA PRADESH,EAST GODAVARI,Maredumilli,20.0,12,52776,0
349,2,204,204002,ANDHRA PRADESH,EAST GODAVARI,Y Ramavaram,18.0,0,59598,0
350,2,204,204002,ANDHRA PRADESH,EAST GODAVARI,Y Ramavaram,19.0,694,49761,0
351,2,204,204002,ANDHRA PRADESH,EAST GODAVARI,Y Ramavaram,20.0,26,61050,0
352,2,204,204003,ANDHRA PRADESH,EAST GODAVARI,Addateegala,18.0,0,72016,0
353,2,204,204003,ANDHRA PRADESH,EAST GODAVARI,Addateegala,19.0,2778,78311,0
354,2,204,204003,ANDHRA PRADESH,EAST GODAVARI,Addateegala,20.0,776,107272,0
355,2,204,204004,ANDHRA PRADESH,EAST GODAVARI,Rajavommangi,18.0,0,104414,0
356,2,204,204004,ANDHRA PRADESH,EAST GODAVARI,Rajavommangi,19.0,3660,105476,0
357,2,204,204004,ANDHRA PRADESH,EAST GODAVARI,Rajavommangi,20.0,12,149912,0
358,2,204,204005,ANDHRA PRADESH,EAST GODAVARI,Kotananduru,18.0,0,124713,0
359,2,204,204005,ANDHRA PRADESH,EAST GODAVARI,Kotananduru,19.0,2814,140735,0
360,2,204,204005,ANDHRA PRADESH,EAST GODAVARI,Kotananduru,20.0,4210,210248,0
361,2,204,204006,ANDHRA PRADESH,EAST GODAVARI,Tuni,18.0,0,141313,0
362,2,204,204006,ANDHRA PRADESH,EAST GODAVARI,Tuni,19.0,3270,141889,0
363,2,204,204006,ANDHRA PRADESH,EAST GODAVARI,Tuni,20.0,7624,235044,0
364,2,204,204007,ANDHRA PRADESH,EAST GODAVARI,Thondangi,18.0,0,107607,0
365,2,204,204007,ANDHRA PRADESH,EAST GODAVARI,Thondangi,19.0,4747,134605,0
366,2,204,204007,ANDHRA PRADESH,EAST GODAVARI,Thondangi,20.0,4048,166552,0
367,2,204,204008,ANDHRA PRADESH,EAST GODAVARI,Gollaprolu,18.0,0,101209,0
368,2,204,204008,ANDHRA PRADESH,EAST GODAVARI,Gollaprolu,19.0,3333,105844,0
369,2,204,204008,ANDHRA PRADESH,EAST GODAVARI,Gollaprolu,20.0,778,165528,0
370,2,204,204009,ANDHRA PRADESH,EAST GODAVARI,Sankhavaram,18.0,0,59702,0
371,2,204,204009,ANDHRA PRADESH,EAST GODAVARI,Sankhavaram,19.0,3368,77450,0
372,2,204,204009,ANDHRA PRADESH,EAST GODAVARI,Sankhavaram,20.0,2580,99188,0
373,2,204,204010,ANDHRA PRADESH,EAST GODAVARI,Prathipadu,18.0,0,100875,0
374,2,204,204010,ANDHRA PRADESH,EAST GODAVARI,Prathipadu,19.0,2989,123934,0
375,2,204,204010,ANDHRA PRADESH,EAST GODAVARI,Prathipadu,20.0,1278,197132,0
376,2,204,204011,ANDHRA PRADESH,EAST GODAVARI,Yeleswaram,18.0,0,67785,0
377,2,204,204011,ANDHRA PRADESH,EAST GODAVARI,Yeleswaram,19.0,2750,71716,0
378,2,204,204011,ANDHRA PRADESH,EAST GODAVARI,Yeleswaram,20.0,620,122410,0
379,2,204,204012,ANDHRA PRADESH,EAST GODAVARI,Gangavaram,18.0,0,81341,0
380,2,204,204012,ANDHRA PRADESH,EAST GODAVARI,Gangavaram,19.0,2263,81470,0
381,2,204,204012,ANDHRA PRADESH,EAST GODAVARI,Gangavaram,20.0,208,145142,0
382,2,204,204013,ANDHRA PRADESH,EAST GODAVARI,Rampachodavaram,18.0,0,65341,0
383,2,204,204013,ANDHRA PRADESH,EAST GODAVARI,Rampachodavaram,19.0,1677,61523,0
384,2,204,204013,ANDHRA PRADESH,EAST GODAVARI,Rampachodavaram,20.0,302,104540,0
385,2,204,204014,ANDHRA PRADESH,EAST GODAVARI,Devipatnam,18.0,0,67641,0
386,2,204,204014,ANDHRA PRADESH,EAST GODAVARI,Devipatnam,19.0,1573,70122,0
387,2,204,204014,ANDHRA PRADESH,EAST GODAVARI,Devipatnam,20.0,170,124324,0
388,2,204,204015,ANDHRA PRADESH,EAST GODAVARI,Seethanagaram,18.0,0,51421,0
389,2,204,204015,ANDHRA PRADESH,EAST GODAVARI,Seethanagaram,19.0,2285,58000,0
390,2,204,204015,ANDHRA PRADESH,EAST GODAVARI,Seethanagaram,20.0,3068,111920,0
391,2,204,204016,ANDHRA PRADESH,EAST GODAVARI,Korukonda,18.0,0,89860,0
392,2,204,204016,ANDHRA PRADESH,EAST GODAVARI,Korukonda,19.0,6385,102904,0
393,2,204,204016,ANDHRA PRADESH,EAST GODAVARI,Korukonda,20.0,4058,154490,0
394,2,204,204017,ANDHRA PRADESH,EAST GODAVARI,Gokavaram,18.0,0,82606,0
395,2,204,204017,ANDHRA PRADESH,EAST GODAVARI,Gokavaram,19.0,2375,98300,0
396,2,204,204017,ANDHRA PRADESH,EAST GODAVARI,Gokavaram,20.0,1202,153214,0
397,2,204,204018,ANDHRA PRADESH,EAST GODAVARI,Jaggampeta,18.0,0,130490,0
398,2,204,204018,ANDHRA PRADESH,EAST GODAVARI,Jaggampeta,19.0,4108,158060,0
399,2,204,204018,ANDHRA PRADESH,EAST GODAVARI,Jaggampeta,20.0,17968,250288,0
400,2,204,204019,ANDHRA PRADESH,EAST GODAVARI,Kirlampudi,18.0,0,67121,0
401,2,204,204019,ANDHRA PRADESH,EAST GODAVARI,Kirlampudi,19.0,2762,70208,0
402,2,204,204019,ANDHRA PRADESH,EAST GODAVARI,Kirlampudi,20.0,1334,119172,0
403,2,204,204020,ANDHRA PRADESH,EAST GODAVARI,Peddapuram,18.0,0,87983,0
404,2,204,204020,ANDHRA PRADESH,EAST GODAVARI,Peddapuram,19.0,2856,88641,0
405,2,204,204020,ANDHRA PRADESH,EAST GODAVARI,Peddapuram,20.0,8456,146456,0
406,2,204,204021,ANDHRA PRADESH,EAST GODAVARI,Pithapuram,18.0,0,112373,0
407,2,204,204021,ANDHRA PRADESH,EAST GODAVARI,Pithapuram,19.0,3078,121898,0
408,2,204,204021,ANDHRA PRADESH,EAST GODAVARI,Pithapuram,20.0,2006,209116,0
409,2,204,204022,ANDHRA PRADESH,EAST GODAVARI,U.Kothapalli,18.0,0,82359,0
410,2,204,204022,ANDHRA PRADESH,EAST GODAVARI,U.Kothapalli,19.0,6282,87564,0
411,2,204,204022,ANDHRA PRADESH,EAST GODAVARI,U.Kothapalli,20.0,9036,152768,0
412,2,204,204023,ANDHRA PRADESH,EAST GODAVARI,Kakinada (Rural),18.0,0,50622,0
413,2,204,204023,ANDHRA PRADESH,EAST GODAVARI,Kakinada (Rural),19.0,696,40942,0
414,2,204,204023,ANDHRA PRADESH,EAST GODAVARI,Kakinada (Rural),20.0,378,71394,0
415,2,204,204025,ANDHRA PRADESH,EAST GODAVARI,Samalkota,18.0,0,76082,0
416,2,204,204025,ANDHRA PRADESH,EAST GODAVARI,Samalkota,19.0,3330,75711,0
417,2,204,204025,ANDHRA PRADESH,EAST GODAVARI,Samalkota,20.0,2912,128362,0
418,2,204,204026,ANDHRA PRADESH,EAST GODAVARI,Rangampeta,18.0,0,107345,0
419,2,204,204026,ANDHRA PRADESH,EAST GODAVARI,Rangampeta,19.0,6876,127485,0
420,2,204,204026,ANDHRA PRADESH,EAST GODAVARI,Rangampeta,20.0,1434,149060,0
421,2,204,204027,ANDHRA PRADESH,EAST GODAVARI,Gandepalle,18.0,0,102233,0
422,2,204,204027,ANDHRA PRADESH,EAST GODAVARI,Gandepalle,19.0,2580,119332,0
423,2,204,204027,ANDHRA PRADESH,EAST GODAVARI,Gandepalle,20.0,454,185834,0
424,2,204,204028,ANDHRA PRADESH,EAST GODAVARI,Rajanagaram,18.0,0,90469,0
425,2,204,204028,ANDHRA PRADESH,EAST GODAVARI,Rajanagaram,19.0,5392,95225,0
426,2,204,204028,ANDHRA PRADESH,EAST GODAVARI,Rajanagaram,20.0,2324,160786,0
427,2,204,204029,ANDHRA PRADESH,EAST GODAVARI,Rajahmundry(Rural),18.0,0,40602,0
428,2,204,204029,ANDHRA PRADESH,EAST GODAVARI,Rajahmundry(Rural),19.0,744,41875,0
429,2,204,204029,ANDHRA PRADESH,EAST GODAVARI,Rajahmundry(Rural),20.0,1388,52698,0
430,2,204,204031,ANDHRA PRADESH,EAST GODAVARI,Kadiam,18.0,0,16141,0
431,2,204,204031,ANDHRA PRADESH,EAST GODAVARI,Kadiam,19.0,670,17550,0
432,2,204,204031,ANDHRA PRADESH,EAST GODAVARI,Kadiam,20.0,96,21156,0
433,2,204,204032,ANDHRA PRADESH,EAST GODAVARI,Mandapeta,18.0,0,41367,0
434,2,204,204032,ANDHRA PRADESH,EAST GODAVARI,Mandapeta,19.0,1744,47160,0
435,2,204,204032,ANDHRA PRADESH,EAST GODAVARI,Mandapeta,20.0,1950,74638,0
436,2,204,204033,ANDHRA PRADESH,EAST GODAVARI,Anaparthi,18.0,0,45622,0
437,2,204,204033,ANDHRA PRADESH,EAST GODAVARI,Anaparthi,19.0,941,43645,0
438,2,204,204033,ANDHRA PRADESH,EAST GODAVARI,Anaparthi,20.0,2950,76952,0
439,2,204,204034,ANDHRA PRADESH,EAST GODAVARI,Biccavolu,18.0,0,69171,0
440,2,204,204034,ANDHRA PRADESH,EAST GODAVARI,Biccavolu,19.0,2745,67365,0
441,2,204,204034,ANDHRA PRADESH,EAST GODAVARI,Biccavolu,20.0,1810,97980,0
442,2,204,204035,ANDHRA PRADESH,EAST GODAVARI,Pedapudi,18.0,0,61084,0
443,2,204,204035,ANDHRA PRADESH,EAST GODAVARI,Pedapudi,19.0,4189,62004,0
444,2,204,204035,ANDHRA PRADESH,EAST GODAVARI,Pedapudi,20.0,3554,94754,0
445,2,204,204036,ANDHRA PRADESH,EAST GODAVARI,Karapa,18.0,0,68219,0
446,2,204,204036,ANDHRA PRADESH,EAST GODAVARI,Karapa,19.0,4322,61738,0
447,2,204,204036,ANDHRA PRADESH,EAST GODAVARI,Karapa,20.0,3116,99754,0
448,2,204,204037,ANDHRA PRADESH,EAST GODAVARI,Thallarevu,18.0,0,60508,0
449,2,204,204037,ANDHRA PRADESH,EAST GODAVARI,Thallarevu,19.0,2950,62273,0
450,2,204,204037,ANDHRA PRADESH,EAST GODAVARI,Thallarevu,20.0,6246,90788,0
451,2,204,204038,ANDHRA PRADESH,EAST GODAVARI,Kajuluru,18.0,0,44678,0
452,2,204,204038,ANDHRA PRADESH,EAST GODAVARI,Kajuluru,19.0,2494,48771,0
453,2,204,204038,ANDHRA PRADESH,EAST GODAVARI,Kajuluru,20.0,1800,80076,0
454,2,204,204039,ANDHRA PRADESH,EAST GODAVARI,Ramachandrapuram,18.0,0,49010,0
455,2,204,204039,ANDHRA PRADESH,EAST GODAVARI,Ramachandrapuram,19.0,1269,51419,0
456,2,204,204039,ANDHRA PRADESH,EAST GODAVARI,Ramachandrapuram,20.0,1992,69372,0
457,2,204,204040,ANDHRA PRADESH,EAST GODAVARI,Rayavaram,18.0,0,47821,0
458,2,204,204040,ANDHRA PRADESH,EAST GODAVARI,Rayavaram,19.0,1326,43741,0
459,2,204,204040,ANDHRA PRADESH,EAST GODAVARI,Rayavaram,20.0,1470,82402,0
460,2,204,204041,ANDHRA PRADESH,EAST GODAVARI,Kapileswarapuram,18.0,0,52992,0
461,2,204,204041,ANDHRA PRADESH,EAST GODAVARI,Kapileswarapuram,19.0,2859,59281,0
462,2,204,204041,ANDHRA PRADESH,EAST GODAVARI,Kapileswarapuram,20.0,872,83150,0
463,2,204,204042,ANDHRA PRADESH,EAST GODAVARI,Alamuru,18.0,0,45324,0
464,2,204,204042,ANDHRA PRADESH,EAST GODAVARI,Alamuru,19.0,1506,53115,0
465,2,204,204042,ANDHRA PRADESH,EAST GODAVARI,Alamuru,20.0,862,79326,0
466,2,204,204043,ANDHRA PRADESH,EAST GODAVARI,Atreyapuram,18.0,0,40243,0
467,2,204,204043,ANDHRA PRADESH,EAST GODAVARI,Atreyapuram,19.0,578,45399,0
468,2,204,204043,ANDHRA PRADESH,EAST GODAVARI,Atreyapuram,20.0,1008,76484,0
469,2,204,204044,ANDHRA PRADESH,EAST GODAVARI,Ravulapalem,18.0,0,42831,0
470,2,204,204044,ANDHRA PRADESH,EAST GODAVARI,Ravulapalem,19.0,1124,42436,0
471,2,204,204044,ANDHRA PRADESH,EAST GODAVARI,Ravulapalem,20.0,902,65522,0
472,2,204,204045,ANDHRA PRADESH,EAST GODAVARI,K.Gangavaram,18.0,0,60937,0
473,2,204,204045,ANDHRA PRADESH,EAST GODAVARI,K.Gangavaram,19.0,1822,65845,0
474,2,204,204045,ANDHRA PRADESH,EAST GODAVARI,K.Gangavaram,20.0,5526,131074,0
475,2,204,204046,ANDHRA PRADESH,EAST GODAVARI,Kothapeta,18.0,0,46275,0
476,2,204,204046,ANDHRA PRADESH,EAST GODAVARI,Kothapeta,19.0,1548,54127,0
477,2,204,204046,ANDHRA PRADESH,EAST GODAVARI,Kothapeta,20.0,2284,88274,0
478,2,204,204047,ANDHRA PRADESH,EAST GODAVARI,P Gannavaram,18.0,0,78684,0
479,2,204,204047,ANDHRA PRADESH,EAST GODAVARI,P Gannavaram,19.0,4288,69194,0
480,2,204,204047,ANDHRA PRADESH,EAST GODAVARI,P Gannavaram,20.0,2086,80434,0
481,2,204,204048,ANDHRA PRADESH,EAST GODAVARI,Ambajipeta,18.0,0,59431,0
482,2,204,204048,ANDHRA PRADESH,EAST GODAVARI,Ambajipeta,19.0,2961,61069,0
483,2,204,204048,ANDHRA PRADESH,EAST GODAVARI,Ambajipeta,20.0,5978,81824,0
484,2,204,204049,ANDHRA PRADESH,EAST GODAVARI,Ainavilli,18.0,0,74000,0
485,2,204,204049,ANDHRA PRADESH,EAST GODAVARI,Ainavilli,19.0,7757,79470,0
486,2,204,204049,ANDHRA PRADESH,EAST GODAVARI,Ainavilli,20.0,7182,110576,0
487,2,204,204050,ANDHRA PRADESH,EAST GODAVARI,Mummidivaram,18.0,0,55916,0
488,2,204,204050,ANDHRA PRADESH,EAST GODAVARI,Mummidivaram,19.0,2803,56383,0
489,2,204,204050,ANDHRA PRADESH,EAST GODAVARI,Mummidivaram,20.0,3660,83322,0
490,2,204,204051,ANDHRA PRADESH,EAST GODAVARI,I Polavaram,18.0,0,69123,0
491,2,204,204051,ANDHRA PRADESH,EAST GODAVARI,I Polavaram,19.0,1407,65008,0
492,2,204,204051,ANDHRA PRADESH,EAST GODAVARI,I Polavaram,20.0,2822,97418,0
493,2,204,204052,ANDHRA PRADESH,EAST GODAVARI,Katrenikona,18.0,0,50094,0
494,2,204,204052,ANDHRA PRADESH,EAST GODAVARI,Katrenikona,19.0,1065,54833,0
495,2,204,204052,ANDHRA PRADESH,EAST GODAVARI,Katrenikona,20.0,1342,66406,0
496,2,204,204053,ANDHRA PRADESH,EAST GODAVARI,Uppalaguptam,18.0,0,73066,0
497,2,204,204053,ANDHRA PRADESH,EAST GODAVARI,Uppalaguptam,19.0,2333,78550,0
498,2,204,204053,ANDHRA PRADESH,EAST GODAVARI,Uppalaguptam,20.0,2034,117898,0
499,2,204,204054,ANDHRA PRADESH,EAST GODAVARI,Amalapuram,18.0,0,58573,0
500,2,204,204054,ANDHRA PRADESH,EAST GODAVARI,Amalapuram,19.0,1355,50656,0
501,2,204,204054,ANDHRA PRADESH,EAST GODAVARI,Amalapuram,20.0,1996,76458,0
502,2,204,204055,ANDHRA PRADESH,EAST GODAVARI,Allavaram,18.0,0,60691,0
503,2,204,204055,ANDHRA PRADESH,EAST GODAVARI,Allavaram,19.0,1840,54160,0
504,2,204,204055,ANDHRA PRADESH,EAST GODAVARI,Allavaram,20.0,2842,82176,0
505,2,204,204056,ANDHRA PRADESH,EAST GODAVARI,Mamidikuduru,18.0,0,40728,0
506,2,204,204056,ANDHRA PRADESH,EAST GODAVARI,Mamidikuduru,19.0,1773,39651,0
507,2,204,204056,ANDHRA PRADESH,EAST GODAVARI,Mamidikuduru,20.0,438,39922,0
508,2,204,204057,ANDHRA PRADESH,EAST GODAVARI,Razole,18.0,0,36482,0
509,2,204,204057,ANDHRA PRADESH,EAST GODAVARI,Razole,19.0,1950,40206,0
510,2,204,204057,ANDHRA PRADESH,EAST GODAVARI,Razole,20.0,1504,54272,0
511,2,204,204058,ANDHRA PRADESH,EAST GODAVARI,Malikipuram,18.0,0,57068,0
512,2,204,204058,ANDHRA PRADESH,EAST GODAVARI,Malikipuram,19.0,3587,56779,0
513,2,204,204058,ANDHRA PRADESH,EAST GODAVARI,Malikipuram,20.0,2458,59738,0
514,2,204,204059,ANDHRA PRADESH,EAST GODAVARI,Sakhinetipalle,18.0,0,55267,0
515,2,204,204059,ANDHRA PRADESH,EAST GODAVARI,Sakhinetipalle,19.0,2368,57666,0
516,2,204,204059,ANDHRA PRADESH,EAST GODAVARI,Sakhinetipalle,20.0,1508,71166,0
517,2,204,204060,ANDHRA PRADESH,EAST GODAVARI,Rowthulapudi,18.0,0,86850,0
518,2,204,204060,ANDHRA PRADESH,EAST GODAVARI,Rowthulapudi,19.0,4038,114943,0
519,2,204,204060,ANDHRA PRADESH,EAST GODAVARI,Rowthulapudi,20.0,9192,159874,0
520,2,204,204061,ANDHRA PRADESH,EAST GODAVARI,Kunavaram,18.0,0,77445,0
521,2,204,204061,ANDHRA PRADESH,EAST GODAVARI,Kunavaram,19.0,1971,73285,0
522,2,204,204061,ANDHRA PRADESH,EAST GODAVARI,Kunavaram,20.0,5974,124008,0
523,2,204,204062,ANDHRA PRADESH,EAST GODAVARI,Chintur,18.0,0,91043,0
524,2,204,204062,ANDHRA PRADESH,EAST GODAVARI,Chintur,19.0,4023,102295,0
525,2,204,204062,ANDHRA PRADESH,EAST GODAVARI,Chintur,20.0,2700,126480,0
526,2,204,204063,ANDHRA PRADESH,EAST GODAVARI,Vararamachandrapuram,18.0,0,81001,0
527,2,204,204063,ANDHRA PRADESH,EAST GODAVARI,Vararamachandrapuram,19.0,1958,79066,0
528,2,204,204063,ANDHRA PRADESH,EAST GODAVARI,Vararamachandrapuram,20.0,638,127840,0
529,2,204,204064,ANDHRA PRADESH,EAST GODAVARI,Nellipaka,18.0,0,67143,0
530,2,204,204064,ANDHRA PRADESH,EAST GODAVARI,Nellipaka,19.0,4083,90344,0
531,2,204,204064,ANDHRA PRADESH,EAST GODAVARI,Nellipaka,20.0,2480,140088,0
532,2,205,205001,ANDHRA PRADESH,WEST GODAVARI,Jeelugumilli,18.0,0,53550,0
533,2,205,205001,ANDHRA PRADESH,WEST GODAVARI,Jeelugumilli,19.0,1302,73991,0
534,2,205,205001,ANDHRA PRADESH,WEST GODAVARI,Jeelugumilli,20.0,2148,116136,0
535,2,205,205002,ANDHRA PRADESH,WEST GODAVARI,Buttayagudem,18.0,0,62039,0
536,2,205,205002,ANDHRA PRADESH,WEST GODAVARI,Buttayagudem,19.0,1784,80962,0
537,2,205,205002,ANDHRA PRADESH,WEST GODAVARI,Buttayagudem,20.0,3818,126852,0
538,2,205,205003,ANDHRA PRADESH,WEST GODAVARI,Polavaram,18.0,0,84032,0
539,2,205,205003,ANDHRA PRADESH,WEST GODAVARI,Polavaram,19.0,2376,93566,0
540,2,205,205003,ANDHRA PRADESH,WEST GODAVARI,Polavaram,20.0,3007,138171,0
541,2,205,205004,ANDHRA PRADESH,WEST GODAVARI,Thallapudi,18.0,0,26069,0
542,2,205,205004,ANDHRA PRADESH,WEST GODAVARI,Thallapudi,19.0,1611,25750,0
543,2,205,205004,ANDHRA PRADESH,WEST GODAVARI,Thallapudi,20.0,560,29976,0
544,2,205,205005,ANDHRA PRADESH,WEST GODAVARI,Gopalapuram,18.0,0,96080,0
545,2,205,205005,ANDHRA PRADESH,WEST GODAVARI,Gopalapuram,19.0,2848,105211,0
546,2,205,205005,ANDHRA PRADESH,WEST GODAVARI,Gopalapuram,20.0,1348,144172,0
547,2,205,205006,ANDHRA PRADESH,WEST GODAVARI,Koyyalagudem,18.0,0,79663,0
